record_id,compound_id,poi,e3,scaffold,pub_group,year_int,temporal_group,poi_e3
7833,4867,BRD4,CRBN,O=C(CNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCCOCCOCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.1021/acs.jmedchem.2c01218,,UNKNOWN,BRD4||CRBN
7834,4868,BRD4,CRBN,O=C(CNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.1021/acs.jmedchem.2c01218,,UNKNOWN,BRD4||CRBN
7835,4869,BRD4,CRBN,O=C(CNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.1021/acs.jmedchem.2c01218,,UNKNOWN,BRD4||CRBN
7836,4870,BRD4,CRBN,O=C(CNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCCCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.1021/acs.jmedchem.2c01218,,UNKNOWN,BRD4||CRBN
7837,4871,BRD4,CRBN,O=C(CNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCCOCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.1021/acs.jmedchem.2c01218,,UNKNOWN,BRD4||CRBN
7838,4872,BRD4,CRBN,O=C(CNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCCOCCOCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.1021/acs.jmedchem.2c01218,,UNKNOWN,BRD4||CRBN
7839,4873,BRD4,CRBN,O=C(CN1CCN(C(=O)C[C@@H]2N=C(c3ccccc3)c3ccsc3-n3cnnc32)CC1)NCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.1021/acs.jmedchem.2c01218,,UNKNOWN,BRD4||CRBN
7840,4874,BRD4,CRBN,O=C(CN1CCN(C(=O)C[C@@H]2N=C(c3ccccc3)c3ccsc3-n3cnnc32)CC1)NCCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.1021/acs.jmedchem.2c01218,,UNKNOWN,BRD4||CRBN
7841,4875,BRD4,CRBN,O=C(CN1CCN(C(=O)C[C@@H]2N=C(c3ccccc3)c3ccsc3-n3cnnc32)CC1)NCCCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.1021/acs.jmedchem.2c01218,,UNKNOWN,BRD4||CRBN
7842,4876,BRD4,CRBN,O=C(CN1CCN(C(=O)C[C@@H]2N=C(c3ccccc3)c3ccsc3-n3cnnc32)CC1)NCCOCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.1021/acs.jmedchem.2c01218,,UNKNOWN,BRD4||CRBN
7843,4877,BRD4,CRBN,O=C(CN1CCN(C(=O)C[C@@H]2N=C(c3ccccc3)c3ccsc3-n3cnnc32)CC1)NCCOCCOCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.1021/acs.jmedchem.2c01218,,UNKNOWN,BRD4||CRBN
7844,4878,BRD4,CRBN,O=C(COC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,10.1021/acs.jmedchem.2c01218,,UNKNOWN,BRD4||CRBN
7845,4879,BRD4,VHL,O=C(CNC(=O)C[C@@H]1N=C(c2ccccc2)c2ccsc2-n2cnnc21)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.2c01218,,UNKNOWN,BRD4||VHL
7846,4880,BRD4,VHL,O=C(CNC(=O)CN1CCN(C(=O)C[C@@H]2N=C(c3ccccc3)c3ccsc3-n3cnnc32)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.2c01218,,UNKNOWN,BRD4||VHL
7847,4881,BRD4,VHL,O=C(CCCNC(=O)CN1CCN(C(=O)C[C@@H]2N=C(c3ccccc3)c3ccsc3-n3cnnc32)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1021/acs.jmedchem.2c01218,,UNKNOWN,BRD4||VHL
7848,4882,NAMPT,CRBN,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccc(N3CCN(C(=O)CCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)CC1,10.1016/j.chembiol.2022.10.007,2022,2022,NAMPT||CRBN
7849,4883,NAMPT,CRBN,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccc(N3CCN(C(=O)CCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)CC1,10.1016/j.chembiol.2022.10.007,2022,2022,NAMPT||CRBN
7850,4884,NAMPT,CRBN,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccc(N3CCN(C(=O)CCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)CC1,10.1016/j.chembiol.2022.10.007,2022,2022,NAMPT||CRBN
7851,4885,NAMPT,CRBN,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccc(N3CCN(C(=O)CCCCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)CC1,10.1016/j.chembiol.2022.10.007,2022,2022,NAMPT||CRBN
7852,4886,NAMPT,CRBN,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccc(N3CCN(C(=O)CCOCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)CC1,10.1016/j.chembiol.2022.10.007,2022,2022,NAMPT||CRBN
7853,4887,NAMPT,CRBN,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccc(N3CCN(C(=O)CCOCCOCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)cc2)CC1,10.1016/j.chembiol.2022.10.007,2022,2022,NAMPT||CRBN
7854,4888,NAMPT,CRBN,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccc(N3CCN(C(=O)CNc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)CC3)cc2)CC1,10.1016/j.chembiol.2022.10.007,2022,2022,NAMPT||CRBN
7855,4889,NAMPT,CRBN,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccc(N3CCN(C(=O)CCCNc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)CC3)cc2)CC1,10.1016/j.chembiol.2022.10.007,2022,2022,NAMPT||CRBN
7856,4890,NAMPT,CRBN,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccc(N3CCN(C(=O)CCCCCNc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)CC3)cc2)CC1,10.1016/j.chembiol.2022.10.007,2022,2022,NAMPT||CRBN
7857,4891,NAMPT,CRBN,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccc(N3CCN(C(=O)CCCCCCNc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)CC3)cc2)CC1,10.1016/j.chembiol.2022.10.007,2022,2022,NAMPT||CRBN
7858,4892,NAMPT,CRBN,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccc(N3CCN(CCCCCC#Cc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)CC3)cc2)CC1,10.1016/j.chembiol.2022.10.007,2022,2022,NAMPT||CRBN
7859,4892,NAMPT,CRBN,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccc(N3CCN(CCCCCC#Cc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)CC3)cc2)CC1,10.1016/j.chembiol.2024.05.007,2024,2024,NAMPT||CRBN
7860,4893,NAMPT,CRBN,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccc(N3CCN(CCCCCCC#Cc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)CC3)cc2)CC1,10.1016/j.chembiol.2022.10.007,2022,2022,NAMPT||CRBN
7861,4893,NAMPT,CRBN,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccc(N3CCN(CCCCCCC#Cc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)CC3)cc2)CC1,10.1016/j.chembiol.2024.05.007,2024,2024,NAMPT||CRBN
7862,4894,MDM2,VHL,O=C(CCC(=O)N1CCN(S(=O)(=O)CCN2C(=O)CC[C@H](c3ccccc3)[C@H]2c2ccccc2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1038/s41375-022-01735-6,,UNKNOWN,MDM2||VHL
7863,4895,MDM2,VHL,O=C(CCCC(=O)N1CCN(S(=O)(=O)CCN2C(=O)CC[C@H](c3ccccc3)[C@H]2c2ccccc2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1038/s41375-022-01735-6,,UNKNOWN,MDM2||VHL
7864,4896,MDM2,VHL,O=C(CCCCCCC(=O)N1CCN(S(=O)(=O)CCN2C(=O)CC[C@H](c3ccccc3)[C@H]2c2ccccc2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1038/s41375-022-01735-6,,UNKNOWN,MDM2||VHL
7865,4897,MDM2,VHL,O=C(CCCCCCCCC(=O)N1CCN(S(=O)(=O)CCN2C(=O)CC[C@H](c3ccccc3)[C@H]2c2ccccc2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1038/s41375-022-01735-6,,UNKNOWN,MDM2||VHL
7866,4898,MDM2,VHL,O=C(CCCCCCCCCC(=O)N1CCN(S(=O)(=O)CCN2C(=O)CC[C@H](c3ccccc3)[C@H]2c2ccccc2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1038/s41375-022-01735-6,,UNKNOWN,MDM2||VHL
7867,4899,MDM2,VHL,O=C(CCOCCC(=O)N1CCN(S(=O)(=O)CCN2C(=O)CC[C@H](c3ccccc3)[C@H]2c2ccccc2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1038/s41375-022-01735-6,,UNKNOWN,MDM2||VHL
7868,4900,MDM2,VHL,O=C(CCOCCOCCC(=O)N1CCN(S(=O)(=O)CCN2C(=O)CC[C@H](c3ccccc3)[C@H]2c2ccccc2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1038/s41375-022-01735-6,,UNKNOWN,MDM2||VHL
7869,4901,MDM2,VHL,O=C(COCCOCCOCC(=O)N1CCN(S(=O)(=O)CCN2C(=O)CC[C@H](c3ccccc3)[C@H]2c2ccccc2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1038/s41375-022-01735-6,,UNKNOWN,MDM2||VHL
7870,4902,MDM2,VHL,O=C(CCOCCOCCOCCC(=O)N1CCN(S(=O)(=O)CCN2C(=O)CC[C@H](c3ccccc3)[C@H]2c2ccccc2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1038/s41375-022-01735-6,,UNKNOWN,MDM2||VHL
7871,4903,MDM2,VHL,O=C(CCOCCOCCOCCOCCOCCC(=O)N1CCN(S(=O)(=O)CCN2C(=O)CC[C@H](c3ccccc3)[C@H]2c2ccccc2)CC1)NCC(=O)N1CCC[C@H]1C(=O)NCc1ccc(-c2cncs2)cc1,10.1038/s41375-022-01735-6,,UNKNOWN,MDM2||VHL
7872,4904,PARP1,MDM2,O=C(CN1CCN(C(=O)N2C(c3ccccc3)=N[C@@H](c3ccccc3)[C@H]2c2ccccc2)CC1=O)NCCOCCOCCOCCC(=O)N1CCC[C@@H](c2ccc(-n3cc4ccccc4n3)cc2)C1,10.1016/j.bcp.2022.115329,2022,2022,PARP1||MDM2
7873,4905,BCR-ABL,CRBN,O=C1CCC(N2C(=O)c3cccc(NCC(=O)N4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7874,4906,BCR-ABL,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCC(=O)N4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7875,4907,BCR-ABL,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCCC(=O)N4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7876,4908,BCR-ABL,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCCCC(=O)N4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7877,4909,BCR-ABL,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCCCCCC(=O)N4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7878,4910,BCR-ABL,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCC(=O)N4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7879,4911,BCR-ABL,CRBN,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCC(=O)N4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7880,4912,BCR-ABL,CRBN,O=C1CCC(N2C(=O)c3cccc(SCCCC(=O)N4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7881,4913,BCR-ABL,CRBN,O=C1CCC(N2C(=O)c3cccc(OCCCC(=O)N4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7882,4914,BCR-ABL,CRBN,O=C1CCC(N2C(=O)c3cccc(C#CCCCC(=O)N4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7883,4915,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(NCCCC(=O)N4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7884,4916,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(SCCCC(=O)N4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7885,4917,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(SCCOCC(=O)N4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7886,4918,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(OCCCC(=O)N4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7887,4919,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(SCCCN4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7888,4920,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(SCCCCN4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7889,4921,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(SCCCCCCN4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7890,4922,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(OCCCCN4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7891,4923,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(C#CCCCCN4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7892,4924,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(SCCCCNc4ncc(C(=O)Nc5ccccc5)cc4-c4ccn[nH]4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7893,4925,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(SCCCCCNc4ncc(C(=O)Nc5ccccc5)cc4-c4ccn[nH]4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7894,4926,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(SCCCCCCNc4ncc(C(=O)Nc5ccccc5)cc4-c4ccn[nH]4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7895,4927,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(SCCCCNC4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7896,4928,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(SCCCCCNC4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7897,4929,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(SCCCCCCNC4CCN(c5ncc(C(=O)Nc6ccccc6)cc5-c5ccn[nH]5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7898,4930,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(SCCCCN4CCN(C5CCN(c6ncc(C(=O)Nc7ccccc7)cc6-c6ccn[nH]6)CC5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7899,4931,BCR-ABL,CRBN,O=C1CCC(N2C(=O)c3cccc(SCCCCN4CCN(C5CCN(c6ncc(C(=O)Nc7ccccc7)cc6-c6ccn[nH]6)CC5)CC4)c3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7900,4932,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(SCCCN4CCN(C5CCN(c6ncc(C(=O)Nc7ccccc7)cc6-c6ccn[nH]6)CC5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7901,4933,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(SCCCCCN4CCN(C5CCN(c6ncc(C(=O)Nc7ccccc7)cc6-c6ccn[nH]6)CC5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7902,4934,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(SCCCCCCN4CCN(C5CCN(c6ncc(C(=O)Nc7ccccc7)cc6-c6ccn[nH]6)CC5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7903,4934,BCR-ABL P223S,CRBN,O=C1CCC(N2Cc3c(SCCCCCCN4CCN(C5CCN(c6ncc(C(=O)Nc7ccccc7)cc6-c6ccn[nH]6)CC5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL P223S||CRBN
7904,4934,BCR-ABL K294E,CRBN,O=C1CCC(N2Cc3c(SCCCCCCN4CCN(C5CCN(c6ncc(C(=O)Nc7ccccc7)cc6-c6ccn[nH]6)CC5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL K294E||CRBN
7905,4934,BCR-ABL T315M,CRBN,O=C1CCC(N2Cc3c(SCCCCCCN4CCN(C5CCN(c6ncc(C(=O)Nc7ccccc7)cc6-c6ccn[nH]6)CC5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL T315M||CRBN
7906,4934,BCR-ABL F359I,CRBN,O=C1CCC(N2Cc3c(SCCCCCCN4CCN(C5CCN(c6ncc(C(=O)Nc7ccccc7)cc6-c6ccn[nH]6)CC5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL F359I||CRBN
7907,4934,BCR-ABL F359V,CRBN,O=C1CCC(N2Cc3c(SCCCCCCN4CCN(C5CCN(c6ncc(C(=O)Nc7ccccc7)cc6-c6ccn[nH]6)CC5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL F359V||CRBN
7908,4934,BCR-ABL I502L,CRBN,O=C1CCC(N2Cc3c(SCCCCCCN4CCN(C5CCN(c6ncc(C(=O)Nc7ccccc7)cc6-c6ccn[nH]6)CC5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL I502L||CRBN
7909,4934,BCR-ABL G671R,CRBN,O=C1CCC(N2Cc3c(SCCCCCCN4CCN(C5CCN(c6ncc(C(=O)Nc7ccccc7)cc6-c6ccn[nH]6)CC5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL G671R||CRBN
7910,4934,BCR-ABL G250E/T315I,CRBN,O=C1CCC(N2Cc3c(SCCCCCCN4CCN(C5CCN(c6ncc(C(=O)Nc7ccccc7)cc6-c6ccn[nH]6)CC5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL G250E/T315I||CRBN
7911,4934,BCR-ABL Y253H/T315I,CRBN,O=C1CCC(N2Cc3c(SCCCCCCN4CCN(C5CCN(c6ncc(C(=O)Nc7ccccc7)cc6-c6ccn[nH]6)CC5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL Y253H/T315I||CRBN
7912,4934,BCR-ABL Y253H/E255V,CRBN,O=C1CCC(N2Cc3c(SCCCCCCN4CCN(C5CCN(c6ncc(C(=O)Nc7ccccc7)cc6-c6ccn[nH]6)CC5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL Y253H/E255V||CRBN
7913,4935,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(SCCCCCCCN4CCN(C5CCN(c6ncc(C(=O)Nc7ccccc7)cc6-c6ccn[nH]6)CC5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7914,4936,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(OCCCCCCN4CCN(C5CCN(c6ncc(C(=O)Nc7ccccc7)cc6-c6ccn[nH]6)CC5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7915,4937,BCR-ABL,CRBN,O=C1CCC(N2Cc3c(C#CCCCCCCN4CCN(C5CCN(c6ncc(C(=O)Nc7ccccc7)cc6-c6ccn[nH]6)CC5)CC4)cccc3C2=O)C(=O)N1,10.1016/j.ejmech.2022.114810,2022,2022,BCR-ABL||CRBN
7916,4938,AIMP2,CRBN,O=C1CCC(N2C(=O)c3cccc(OCCOCCOCc4cn(Cc5ccc(S(=O)(=O)N[C@@H](Cc6c[nH]c7ccccc67)C(=O)Nc6ccc(N7CCOCC7)cc6)cc5)nn4)c3C2=O)C(=O)N1,10.1080/14756366.2022.2135510,2022,2022,AIMP2||CRBN
7917,4939,AIMP2,CRBN,O=C1CCC(N2C(=O)c3cccc(OCCOCCOCCOCc4cn(Cc5ccc(S(=O)(=O)N[C@@H](Cc6c[nH]c7ccccc67)C(=O)Nc6ccc(N7CCOCC7)cc6)cc5)nn4)c3C2=O)C(=O)N1,10.1080/14756366.2022.2135510,2022,2022,AIMP2||CRBN
7918,4940,AIMP2,CRBN,O=C1CCC(N2C(=O)c3cccc(OCCOCCOCCOCCOCc4cn(Cc5ccc(S(=O)(=O)N[C@@H](Cc6c[nH]c7ccccc67)C(=O)Nc6ccc(N7CCOCC7)cc6)cc5)nn4)c3C2=O)C(=O)N1,10.1080/14756366.2022.2135510,2022,2022,AIMP2||CRBN
7919,4941,AIMP2,CRBN,O=C1CCC(N2C(=O)c3cccc(OCCOCCOCCOCCOCCOCc4cn(Cc5ccc(S(=O)(=O)N[C@@H](Cc6c[nH]c7ccccc67)C(=O)Nc6ccc(N7CCOCC7)cc6)cc5)nn4)c3C2=O)C(=O)N1,10.1080/14756366.2022.2135510,2022,2022,AIMP2||CRBN
7920,4942,AIMP2,CRBN,O=C1CCC(N2C(=O)c3cccc(NC(=O)CCOCc4cn(Cc5ccc(S(=O)(=O)N[C@@H](Cc6c[nH]c7ccccc67)C(=O)Nc6ccc(N7CCOCC7)cc6)cc5)nn4)c3C2=O)C(=O)N1,10.1080/14756366.2022.2135510,2022,2022,AIMP2||CRBN
7921,4943,AIMP2,CRBN,O=C1CCC(N2C(=O)c3cccc(NC(=O)CCOCCOCc4cn(Cc5ccc(S(=O)(=O)N[C@@H](Cc6c[nH]c7ccccc67)C(=O)Nc6ccc(N7CCOCC7)cc6)cc5)nn4)c3C2=O)C(=O)N1,10.1080/14756366.2022.2135510,2022,2022,AIMP2||CRBN
7922,4944,AIMP2,CRBN,O=C1CCC(N2C(=O)c3cccc(NC(=O)CCOCCOCCOCc4cn(Cc5ccc(S(=O)(=O)N[C@@H](Cc6c[nH]c7ccccc67)C(=O)Nc6ccc(N7CCOCC7)cc6)cc5)nn4)c3C2=O)C(=O)N1,10.1080/14756366.2022.2135510,2022,2022,AIMP2||CRBN
